4.65811965812  240.663515516
6.47435897436  55.2707438607
8.50427350427  15.0282164712
11.2820512821  4.09135149182
13.8461538462  1.4952663989
17.264957265  0.570805869535
20.2564102564  0.25770112988
23.4615384615  0.137743557262
26.9871794872  0.0706265683641
30.5128205128  0.0377709230678
34.358974359  0.0219870507763
38.2051282051  0.0133496242901
41.4102564103  0.0084449045786
44.8290598291  0.00606393931981
48.7820512821  0.00400608767955
52.5213675214  0.00264563365185
55.8333333333  0.0019810904991
59.6794871795  0.00142356437348
63.6324786325  0.00102312354715
67.0512820513  0.000766268306315
